Vetor original Vet:
Elememto Vet[63888]= 29335
Elememto Vet[63889]= 7388
Elememto Vet[63890]= 36306
Elememto Vet[63891]= 39457
Elememto Vet[63892]= 3320
Elememto Vet[63893]= 9706
Elememto Vet[63894]= 21458
Elememto Vet[63895]= 34041
Elememto Vet[63896]= 26977
Elememto Vet[63897]= 14156
Elememto Vet[63898]= 38981
Elememto Vet[63899]= 29723
Elememto Vet[63900]= 4526
Elememto Vet[63901]= 19330
Elememto Vet[63902]= 16278
Elememto Vet[63903]= 27487
Elememto Vet[63904]= 31561
Elememto Vet[63905]= 19298
Elememto Vet[63906]= 20299
Elememto Vet[63907]= 27736
Elememto Vet[63908]= 3473
Elememto Vet[63909]= 24680
Elememto Vet[63910]= 14413
Elememto Vet[63911]= 37937
Elememto Vet[63912]= 10606
Elememto Vet[63913]= 22140
Elememto Vet[63914]= 28001
Elememto Vet[63915]= 35642
Elememto Vet[63916]= 28608
Elememto Vet[63917]= 15224
Elememto Vet[63918]= 19267
Elememto Vet[63919]= 33774
Elememto Vet[63920]= 29966
Elememto Vet[63921]= 20871
Elememto Vet[63922]= 7813
Elememto Vet[63923]= 36014
Elememto Vet[63924]= 14761
Elememto Vet[63925]= 31985
Elememto Vet[63926]= 15990
Elememto Vet[63927]= 25250
Elememto Vet[63928]= 28406
Elememto Vet[63929]= 42209
Elememto Vet[63930]= 24630
Elememto Vet[63931]= 16430
Elememto Vet[63932]= 32808
Elememto Vet[63933]= 37026
Elememto Vet[63934]= 32484
Elememto Vet[63935]= 44155
Elememto Vet[63936]= 26647
Elememto Vet[63937]= 31513
Elememto Vet[63938]= 42178
Elememto Vet[63939]= 18076
Elememto Vet[63940]= 19344
Elememto Vet[63941]= 20790
Elememto Vet[63942]= 29243
Elememto Vet[63943]= 21787
Elememto Vet[63944]= 33004
Elememto Vet[63945]= 8428
Elememto Vet[63946]= 25269
Elememto Vet[63947]= 5223
Elememto Vet[63948]= 39370
Elememto Vet[63949]= 14540
Elememto Vet[63950]= 13755
Elememto Vet[63951]= 34410
Elememto Vet[63952]= 40291
Elememto Vet[63953]= 29321
Elememto Vet[63954]= 5630
Elememto Vet[63955]= 38106
Elememto Vet[63956]= 7221
Elememto Vet[63957]= 28770
Elememto Vet[63958]= 32302
Elememto Vet[63959]= 29276
Elememto Vet[63960]= 14235
Elememto Vet[63961]= 10157
Elememto Vet[63962]= 16925
Elememto Vet[63963]= 23220
Elememto Vet[63964]= 38817
Elememto Vet[63965]= 17337
Elememto Vet[63966]= 21957
Elememto Vet[63967]= 32218
Elememto Vet[63968]= 33586
Elememto Vet[63969]= 1081
Elememto Vet[63970]= 21021
Elememto Vet[63971]= 29411
Elememto Vet[63972]= 41771
Elememto Vet[63973]= 40155
Elememto Vet[63974]= 23278
Elememto Vet[63975]= 21973
Elememto Vet[63976]= 19782
Elememto Vet[63977]= 9287
Elememto Vet[63978]= 22126
Elememto Vet[63979]= 2005
Elememto Vet[63980]= 31217
Elememto Vet[63981]= 37512
Elememto Vet[63982]= 28903
Elememto Vet[63983]= 6713
Elememto Vet[63984]= 39204
Elememto Vet[63985]= 16551
Elememto Vet[63986]= 17340
Elememto Vet[63987]= 32294
Elememto Vet[63988]= 42511
Elememto Vet[63989]= 9998
Elememto Vet[63990]= 23660
Elememto Vet[63991]= 12198
Elememto Vet[63992]= 36235
Elememto Vet[63993]= 7460
Elememto Vet[63994]= 9096
Elememto Vet[63995]= 25065
Elememto Vet[63996]= 21079
Elememto Vet[63997]= 27547
Elememto Vet[63998]= 26382
Elememto Vet[63999]= 15097
Elememto Vet[64000]= 33819
Elememto Vet[64001]= 7570
Elememto Vet[64002]= 12494
Elememto Vet[64003]= 45753
Elememto Vet[64004]= 17875
Elememto Vet[64005]= 12492
Elememto Vet[64006]= 28311
Elememto Vet[64007]= 20960
Elememto Vet[64008]= 42492
Elememto Vet[64009]= 13323
Elememto Vet[64010]= 14348
Elememto Vet[64011]= 37972
Elememto Vet[64012]= 22454
Elememto Vet[64013]= 22895
Elememto Vet[64014]= 43401
Elememto Vet[64015]= 6025
Elememto Vet[64016]= 27923
Elememto Vet[64017]= 25116
Elememto Vet[64018]= 14994
Elememto Vet[64019]= 24071
Elememto Vet[64020]= 32441
Elememto Vet[64021]= 14977
Elememto Vet[64022]= 38240
Elememto Vet[64023]= 40099
Elememto Vet[64024]= 37434
Elememto Vet[64025]= 21878
Elememto Vet[64026]= 32233
Elememto Vet[64027]= 36498
Elememto Vet[64028]= 33210
Elememto Vet[64029]= 34932
Elememto Vet[64030]= 18506
Elememto Vet[64031]= 33451
Elememto Vet[64032]= 24319
Elememto Vet[64033]= 30548
Elememto Vet[64034]= 20566
Elememto Vet[64035]= 23441
Elememto Vet[64036]= 22458
Elememto Vet[64037]= 9028
Elememto Vet[64038]= 27829
Elememto Vet[64039]= 2910
Elememto Vet[64040]= 27779
Elememto Vet[64041]= 40216
Elememto Vet[64042]= 30480
Elememto Vet[64043]= 9573
Elememto Vet[64044]= 14150
Elememto Vet[64045]= 18190
Elememto Vet[64046]= 13618
Elememto Vet[64047]= 39388
Elememto Vet[64048]= 18113
Elememto Vet[64049]= 6061
Elememto Vet[64050]= 17242
Elememto Vet[64051]= 13832
Elememto Vet[64052]= 18190
Elememto Vet[64053]= 22576
Elememto Vet[64054]= 27610
Elememto Vet[64055]= 29057
Elememto Vet[64056]= 22998
Elememto Vet[64057]= 10096
Elememto Vet[64058]= 15729
Elememto Vet[64059]= 16956
Elememto Vet[64060]= 44364
Elememto Vet[64061]= 25705
Elememto Vet[64062]= 41708
Elememto Vet[64063]= 43471
Elememto Vet[64064]= 20995
Elememto Vet[64065]= 20210
Elememto Vet[64066]= 14737
Elememto Vet[64067]= 13723
Elememto Vet[64068]= 33712
Elememto Vet[64069]= 25014
Elememto Vet[64070]= 22555
Elememto Vet[64071]= 15822
Elememto Vet[64072]= 28262
Elememto Vet[64073]= 13038
Elememto Vet[64074]= 17995
Elememto Vet[64075]= 25397
Elememto Vet[64076]= 10775
Elememto Vet[64077]= 24294
Elememto Vet[64078]= 30383
Elememto Vet[64079]= 15535
Elememto Vet[64080]= 7594
Elememto Vet[64081]= 19174
Elememto Vet[64082]= 28906
Elememto Vet[64083]= 20906
Elememto Vet[64084]= 9872
Elememto Vet[64085]= 25496
Elememto Vet[64086]= 22712
Elememto Vet[64087]= 10689
Elememto Vet[64088]= 32561
Elememto Vet[64089]= 40948
Elememto Vet[64090]= 37277
Elememto Vet[64091]= 10342
Elememto Vet[64092]= 37529
Elememto Vet[64093]= 32678
Elememto Vet[64094]= 22134
Elememto Vet[64095]= 35809
Elememto Vet[64096]= 20820
Elememto Vet[64097]= 19960
Elememto Vet[64098]= 31746
Elememto Vet[64099]= 36775
Elememto Vet[64100]= 26432
Elememto Vet[64101]= 19538
Elememto Vet[64102]= 27043
Elememto Vet[64103]= 23229
Elememto Vet[64104]= 34422
Elememto Vet[64105]= 20398
Elememto Vet[64106]= 36506
Elememto Vet[64107]= 16361
Elememto Vet[64108]= 27236
Elememto Vet[64109]= 11033
Elememto Vet[64110]= 3458
Elememto Vet[64111]= 24277
Elememto Vet[64112]= 28658
Elememto Vet[64113]= 29337
Elememto Vet[64114]= 37567
Elememto Vet[64115]= 18015
Elememto Vet[64116]= 36530
Elememto Vet[64117]= 14745
Elememto Vet[64118]= 23419
Elememto Vet[64119]= 33843
Elememto Vet[64120]= 21288
Elememto Vet[64121]= 38353
Elememto Vet[64122]= 43502
Elememto Vet[64123]= 13955
Elememto Vet[64124]= 18022
Elememto Vet[64125]= 24831
Elememto Vet[64126]= 30834
Elememto Vet[64127]= 20056
Elememto Vet[64128]= 22468
Elememto Vet[64129]= 43832
Elememto Vet[64130]= 11722
Elememto Vet[64131]= 28308
Elememto Vet[64132]= 30513
Elememto Vet[64133]= 18921
Elememto Vet[64134]= 24786
Elememto Vet[64135]= 43760
Elememto Vet[64136]= 19509
Elememto Vet[64137]= 18137
Elememto Vet[64138]= 16253
Elememto Vet[64139]= 25519
Elememto Vet[64140]= 19695
Elememto Vet[64141]= 12070
Elememto Vet[64142]= 39210
Elememto Vet[64143]= 5419
Elememto Vet[64144]= 29127
Elememto Vet[64145]= 16964
Elememto Vet[64146]= 30808
Elememto Vet[64147]= 21092
Elememto Vet[64148]= 23807
Elememto Vet[64149]= 33027
Elememto Vet[64150]= 31301
Elememto Vet[64151]= 45669
Elememto Vet[64152]= 11580
Elememto Vet[64153]= 22839
Elememto Vet[64154]= 46565
Elememto Vet[64155]= 2768
Elememto Vet[64156]= 17134
Elememto Vet[64157]= 17743
Elememto Vet[64158]= 12885
Elememto Vet[64159]= 16238
Elememto Vet[64160]= 21215
Elememto Vet[64161]= 5856
Elememto Vet[64162]= 6934
Elememto Vet[64163]= 8498
Elememto Vet[64164]= 20749
Elememto Vet[64165]= 13319
Elememto Vet[64166]= 966
Elememto Vet[64167]= 23715
Elememto Vet[64168]= 5072
Elememto Vet[64169]= 41468
Elememto Vet[64170]= 37481
Elememto Vet[64171]= 47621
Elememto Vet[64172]= 20296
Elememto Vet[64173]= 42138
Elememto Vet[64174]= 14632
Elememto Vet[64175]= 31538
Elememto Vet[64176]= 39594
Elememto Vet[64177]= 28010
Elememto Vet[64178]= 11751
Elememto Vet[64179]= 35627
Elememto Vet[64180]= 31819
Elememto Vet[64181]= 40280
Elememto Vet[64182]= 13461
Elememto Vet[64183]= 31177
Elememto Vet[64184]= 27535
Elememto Vet[64185]= 33862
Elememto Vet[64186]= 10323
Elememto Vet[64187]= 6847
Elememto Vet[64188]= 22949
Elememto Vet[64189]= 28696
Elememto Vet[64190]= 25502
Elememto Vet[64191]= 33943
Elememto Vet[64192]= 34665
Elememto Vet[64193]= 20067
Elememto Vet[64194]= 5817
Elememto Vet[64195]= 13058
Elememto Vet[64196]= 40872
Elememto Vet[64197]= 15217
Elememto Vet[64198]= 4608
Elememto Vet[64199]= 30024
Elememto Vet[64200]= 16058
Elememto Vet[64201]= 16858
Elememto Vet[64202]= 44264
Elememto Vet[64203]= 29119
Elememto Vet[64204]= 31805
Elememto Vet[64205]= 22761
Elememto Vet[64206]= 3323
Elememto Vet[64207]= 30301
Elememto Vet[64208]= 42348
Elememto Vet[64209]= 25657
Elememto Vet[64210]= 35212
Elememto Vet[64211]= 15413
Elememto Vet[64212]= 5140
Elememto Vet[64213]= 29204
Elememto Vet[64214]= 33610
Elememto Vet[64215]= 4751
Elememto Vet[64216]= 26015
Elememto Vet[64217]= 26416
Elememto Vet[64218]= 10774
Elememto Vet[64219]= 20096
Elememto Vet[64220]= 20154
Elememto Vet[64221]= 11132
Elememto Vet[64222]= 41435
Elememto Vet[64223]= 31057
Elememto Vet[64224]= 25329
Elememto Vet[64225]= 14333
Elememto Vet[64226]= 43409
Elememto Vet[64227]= 12164
Elememto Vet[64228]= 19071
Elememto Vet[64229]= 30305
Elememto Vet[64230]= 33039
Elememto Vet[64231]= 45151
Elememto Vet[64232]= 6784
Elememto Vet[64233]= 12288
Elememto Vet[64234]= 16845
Elememto Vet[64235]= 11367
Elememto Vet[64236]= 22527
Elememto Vet[64237]= 20371
Elememto Vet[64238]= 28883
Elememto Vet[64239]= 22584
Elememto Vet[64240]= 33513
Elememto Vet[64241]= 24785
Elememto Vet[64242]= 23239
Elememto Vet[64243]= 26381
Elememto Vet[64244]= 34954
Elememto Vet[64245]= 8042
Elememto Vet[64246]= 10548
Elememto Vet[64247]= 15239
Elememto Vet[64248]= 10491
Elememto Vet[64249]= 5491
Elememto Vet[64250]= 27308
Elememto Vet[64251]= 38116
Elememto Vet[64252]= 10668
Elememto Vet[64253]= 15099
Elememto Vet[64254]= 22992
Elememto Vet[64255]= 44844
Elememto Vet[64256]= 40180
Elememto Vet[64257]= 21620
Elememto Vet[64258]= 9838
Elememto Vet[64259]= 8758
Elememto Vet[64260]= 30148
Elememto Vet[64261]= 38302
Elememto Vet[64262]= 7605
Elememto Vet[64263]= 32630
Elememto Vet[64264]= 33267
Elememto Vet[64265]= 16367
Elememto Vet[64266]= 16536
Elememto Vet[64267]= 25283
Elememto Vet[64268]= 12464
Elememto Vet[64269]= 1397
Elememto Vet[64270]= 2769
Elememto Vet[64271]= 32660
Elememto Vet[64272]= 10916
Elememto Vet[64273]= 38580
Elememto Vet[64274]= 10022
Elememto Vet[64275]= 25722
Elememto Vet[64276]= 19231
Elememto Vet[64277]= 3963
Elememto Vet[64278]= 25218
Elememto Vet[64279]= 27024
Elememto Vet[64280]= 6759
Elememto Vet[64281]= 26081
Elememto Vet[64282]= 8250
Elememto Vet[64283]= 20342
Elememto Vet[64284]= 29180
Elememto Vet[64285]= 6177
Elememto Vet[64286]= 8457
Elememto Vet[64287]= 36587
Elememto Vet[64288]= 29591
Elememto Vet[64289]= 19795
Elememto Vet[64290]= 22912
Elememto Vet[64291]= 21321
Elememto Vet[64292]= 36759
Elememto Vet[64293]= 29364
Elememto Vet[64294]= 39471
Elememto Vet[64295]= 26624
Elememto Vet[64296]= 18756
Elememto Vet[64297]= 19400
Elememto Vet[64298]= 21879
Elememto Vet[64299]= 29455
Elememto Vet[64300]= 19919
Elememto Vet[64301]= 32272
Elememto Vet[64302]= 14117
Elememto Vet[64303]= 17569
Elememto Vet[64304]= 6845
Elememto Vet[64305]= 12992
Elememto Vet[64306]= 19309
Elememto Vet[64307]= 13831
Elememto Vet[64308]= 14688
Elememto Vet[64309]= 42438
Elememto Vet[64310]= 13656
Elememto Vet[64311]= 23418
Elememto Vet[64312]= 18287
Elememto Vet[64313]= 41478
Elememto Vet[64314]= 14061
Elememto Vet[64315]= 29612
Elememto Vet[64316]= 29305
Elememto Vet[64317]= 20576
Elememto Vet[64318]= 22278
Elememto Vet[64319]= 26312
Elememto Vet[64320]= 40536
Elememto Vet[64321]= 22892
Elememto Vet[64322]= 39994
Elememto Vet[64323]= 21728
Elememto Vet[64324]= 32633
Elememto Vet[64325]= 29810
Elememto Vet[64326]= 17215
Elememto Vet[64327]= 9596
Elememto Vet[64328]= 36499
Elememto Vet[64329]= 25531
Elememto Vet[64330]= 14814
Elememto Vet[64331]= 22031
Elememto Vet[64332]= 11497
Elememto Vet[64333]= 17285
Elememto Vet[64334]= 38222
Elememto Vet[64335]= 18816
Elememto Vet[64336]= 34659
Elememto Vet[64337]= 11206
Elememto Vet[64338]= 35287
Elememto Vet[64339]= 10036
Elememto Vet[64340]= 15903
Elememto Vet[64341]= 31704
Elememto Vet[64342]= 24034
Elememto Vet[64343]= 36038
Elememto Vet[64344]= 34708
Elememto Vet[64345]= 10069
Elememto Vet[64346]= 8599
Elememto Vet[64347]= 27059
Elememto Vet[64348]= 44036
Elememto Vet[64349]= 10044
Elememto Vet[64350]= 25066
Elememto Vet[64351]= 8074
Elememto Vet[64352]= 19989
Elememto Vet[64353]= 10477
Elememto Vet[64354]= 28886
Elememto Vet[64355]= 28454
Elememto Vet[64356]= 25333
Elememto Vet[64357]= 15963
Elememto Vet[64358]= 36469
Elememto Vet[64359]= 43383
Elememto Vet[64360]= 26976
Elememto Vet[64361]= 23367
Elememto Vet[64362]= 20488
Elememto Vet[64363]= 27133
Elememto Vet[64364]= 24435
Elememto Vet[64365]= 38403
Elememto Vet[64366]= 17613
Elememto Vet[64367]= 26208
Elememto Vet[64368]= 26647
Elememto Vet[64369]= 29171
Elememto Vet[64370]= 16168
Elememto Vet[64371]= 19830
Elememto Vet[64372]= 15755
Elememto Vet[64373]= 33398
Elememto Vet[64374]= 40692
Elememto Vet[64375]= 13730
Elememto Vet[64376]= 14583
Elememto Vet[64377]= 17919
Elememto Vet[64378]= 35092
Elememto Vet[64379]= 23819
Elememto Vet[64380]= 9755
Elememto Vet[64381]= 5694
Elememto Vet[64382]= 24036
Elememto Vet[64383]= 19131
Elememto Vet[64384]= 14926
Elememto Vet[64385]= 31049
Elememto Vet[64386]= 29722
Elememto Vet[64387]= 11680
Elememto Vet[64388]= 44753
Elememto Vet[64389]= 12443
Elememto Vet[64390]= 15183
Elememto Vet[64391]= 15543
Elememto Vet[64392]= 10042
Elememto Vet[64393]= 18750
Elememto Vet[64394]= 20840
Elememto Vet[64395]= 25678
Elememto Vet[64396]= 11499
Elememto Vet[64397]= 30988
Elememto Vet[64398]= 10354
Elememto Vet[64399]= 31252
Elememto Vet[64400]= 30633
Elememto Vet[64401]= 16235
Elememto Vet[64402]= 44445
Elememto Vet[64403]= 10839
Elememto Vet[64404]= 26053
Elememto Vet[64405]= 36827
Elememto Vet[64406]= 29033
Elememto Vet[64407]= 39810
Elememto Vet[64408]= 13080
Elememto Vet[64409]= 37250
Elememto Vet[64410]= 24631
Elememto Vet[64411]= 31029
Elememto Vet[64412]= 12850
Elememto Vet[64413]= 10971
Elememto Vet[64414]= 10867
Elememto Vet[64415]= 17373
Elememto Vet[64416]= 8486
Elememto Vet[64417]= 12477
Elememto Vet[64418]= 27539
Elememto Vet[64419]= 39882
Elememto Vet[64420]= 15689
Elememto Vet[64421]= 30038
Elememto Vet[64422]= 36847
Elememto Vet[64423]= 20678
Elememto Vet[64424]= 43409
Elememto Vet[64425]= 14124
Elememto Vet[64426]= 44415
Elememto Vet[64427]= 27953
Elememto Vet[64428]= 22063
Elememto Vet[64429]= 13165
Elememto Vet[64430]= 22812
Elememto Vet[64431]= 22055
Elememto Vet[64432]= 25511
Elememto Vet[64433]= 33885
Elememto Vet[64434]= 45561
Elememto Vet[64435]= 35161
Elememto Vet[64436]= 24142
Elememto Vet[64437]= 5325
Elememto Vet[64438]= 6164
Elememto Vet[64439]= 44193
Elememto Vet[64440]= 33670
Elememto Vet[64441]= 24751
Elememto Vet[64442]= 22144
Elememto Vet[64443]= 11522
Elememto Vet[64444]= 19075
Elememto Vet[64445]= 25921
Elememto Vet[64446]= 27240
Elememto Vet[64447]= 27921
Elememto Vet[64448]= 30412
Elememto Vet[64449]= 20492
Elememto Vet[64450]= 10769
Elememto Vet[64451]= 34934
Elememto Vet[64452]= 33569
Elememto Vet[64453]= 27835
Elememto Vet[64454]= 34949
Elememto Vet[64455]= 25719
Elememto Vet[64456]= 34791
Elememto Vet[64457]= 34262
Elememto Vet[64458]= 19754
Elememto Vet[64459]= 28709
Elememto Vet[64460]= 8896
Elememto Vet[64461]= 32439
Elememto Vet[64462]= 30282
Elememto Vet[64463]= 24588
Elememto Vet[64464]= 28035
Elememto Vet[64465]= 29768
Elememto Vet[64466]= 20938
Elememto Vet[64467]= 15517
Elememto Vet[64468]= 18435
Elememto Vet[64469]= 26501
Elememto Vet[64470]= 20260
Elememto Vet[64471]= 29124
Elememto Vet[64472]= 19377
Elememto Vet[64473]= 16484
Elememto Vet[64474]= 22557
Elememto Vet[64475]= 23038
Elememto Vet[64476]= 33749
Elememto Vet[64477]= 2289
Elememto Vet[64478]= 13138
Elememto Vet[64479]= 24200
Elememto Vet[64480]= 29375
Elememto Vet[64481]= 15732
Elememto Vet[64482]= 31684
Elememto Vet[64483]= 13618
Elememto Vet[64484]= 23187
Elememto Vet[64485]= 32154
Elememto Vet[64486]= 25745
Elememto Vet[64487]= 45898
Elememto Vet[64488]= 21274
Elememto Vet[64489]= 31608
Elememto Vet[64490]= 8171
Elememto Vet[64491]= 22698
Elememto Vet[64492]= 42000
Elememto Vet[64493]= 10332
Elememto Vet[64494]= 9759
Elememto Vet[64495]= 13124
Elememto Vet[64496]= 36031
Elememto Vet[64497]= 17069
Elememto Vet[64498]= 23696
Elememto Vet[64499]= 19540
Elememto Vet[64500]= 3509
Elememto Vet[64501]= 30921
Elememto Vet[64502]= 24587
Elememto Vet[64503]= 22822
Elememto Vet[64504]= 25372
Elememto Vet[64505]= 34676
Elememto Vet[64506]= 6961
Elememto Vet[64507]= 30108
Elememto Vet[64508]= 39858
Elememto Vet[64509]= 40123
Elememto Vet[64510]= 29170
Elememto Vet[64511]= 14096
Elememto Vet[64512]= 19583
Elememto Vet[64513]= 13925
Elememto Vet[64514]= 30413
Elememto Vet[64515]= 15042
Elememto Vet[64516]= 29972
Elememto Vet[64517]= 33153
Elememto Vet[64518]= 42723
Elememto Vet[64519]= 13676
Elememto Vet[64520]= 26106
Elememto Vet[64521]= 30932
Elememto Vet[64522]= 24370
Elememto Vet[64523]= 21907
Elememto Vet[64524]= 22445
Elememto Vet[64525]= 28810
Elememto Vet[64526]= 34842
Elememto Vet[64527]= 41308
Elememto Vet[64528]= 28389
Elememto Vet[64529]= 26204
Elememto Vet[64530]= 10348
Elememto Vet[64531]= 18253
Elememto Vet[64532]= 22245
Elememto Vet[64533]= 25125
Elememto Vet[64534]= 15622
Elememto Vet[64535]= 27532
Elememto Vet[64536]= 39586
Elememto Vet[64537]= 18780
Elememto Vet[64538]= 20284
Elememto Vet[64539]= 43869
Elememto Vet[64540]= 23790
Elememto Vet[64541]= 23934
Elememto Vet[64542]= 15319
Elememto Vet[64543]= 34872
Elememto Vet[64544]= 32478
Elememto Vet[64545]= 27408
Elememto Vet[64546]= 26459
Elememto Vet[64547]= 23219
Elememto Vet[64548]= 14884
Elememto Vet[64549]= 10547
Elememto Vet[64550]= 34905
Elememto Vet[64551]= 11522
Elememto Vet[64552]= 22535
Elememto Vet[64553]= 34681
Elememto Vet[64554]= 12431
Elememto Vet[64555]= 34922
Elememto Vet[64556]= 1301
Elememto Vet[64557]= 23234
Elememto Vet[64558]= 13594
Elememto Vet[64559]= 21270
Elememto Vet[64560]= 6331
Elememto Vet[64561]= 18659
Elememto Vet[64562]= 34014
Elememto Vet[64563]= 29286
Elememto Vet[64564]= 19219
Elememto Vet[64565]= 34586
Elememto Vet[64566]= 12167
Elememto Vet[64567]= 23170
Elememto Vet[64568]= 18886
Elememto Vet[64569]= 22093
Elememto Vet[64570]= 40218
Elememto Vet[64571]= 8222
Elememto Vet[64572]= 20230
Elememto Vet[64573]= 36537
Elememto Vet[64574]= 13266
Elememto Vet[64575]= 30579
Elememto Vet[64576]= 30569
Elememto Vet[64577]= 20213
Elememto Vet[64578]= 23792
Elememto Vet[64579]= 25556
Elememto Vet[64580]= 2720
Elememto Vet[64581]= 20030
Elememto Vet[64582]= 18548
Elememto Vet[64583]= 21898
Elememto Vet[64584]= 32113
Elememto Vet[64585]= 31463
Elememto Vet[64586]= 894
Elememto Vet[64587]= 27126
Elememto Vet[64588]= 31341
Elememto Vet[64589]= 44500
Elememto Vet[64590]= 36846
Elememto Vet[64591]= 6658
Elememto Vet[64592]= 29820
Elememto Vet[64593]= 11013
Elememto Vet[64594]= 30580
Elememto Vet[64595]= 23664
Elememto Vet[64596]= 37310
Elememto Vet[64597]= 20937
Elememto Vet[64598]= 46863
Elememto Vet[64599]= 41353
Elememto Vet[64600]= 37368
Elememto Vet[64601]= 35769
Elememto Vet[64602]= 30622
Elememto Vet[64603]= 32608
Elememto Vet[64604]= 31102
Elememto Vet[64605]= 48608
Elememto Vet[64606]= 14689
Elememto Vet[64607]= 24640
Elememto Vet[64608]= 31459
Elememto Vet[64609]= 39139
Elememto Vet[64610]= 10842
Elememto Vet[64611]= 7767
Elememto Vet[64612]= 37210
Elememto Vet[64613]= 22386
Elememto Vet[64614]= 28838
Elememto Vet[64615]= 25570
Elememto Vet[64616]= 14251
Elememto Vet[64617]= 11584
Elememto Vet[64618]= 37239
Elememto Vet[64619]= 7106
Elememto Vet[64620]= 48099
Elememto Vet[64621]= 26270
Elememto Vet[64622]= 29897
Elememto Vet[64623]= 37278
Elememto Vet[64624]= 34541
Elememto Vet[64625]= 30288
Elememto Vet[64626]= 6560
